,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00004415,83016.1499023032,0.0488725263585357,0.0123737669639636,3.94968860338718,7.82529307359593e-05,0.00126779906998845,rpl-4,2.89694957114665
WBGene00003055,503.243689860028,0.315398408877838,0.0798555116612533,3.94961352468389,7.82774787045857e-05,0.00126779906998845,lon-1,2.89694957114665
WBGene00019467,920.031516465976,-0.234076528535289,0.0592965740807118,-3.94755569211595,7.89531555027251e-05,0.00127723274698741,K07B1.7,2.89372995510784
WBGene00077690,158.614413313843,0.563084847315467,0.142863802429818,3.94141019445484,8.10039632072233e-05,0.00130886356587898,mtp-18,2.88310562134382
WBGene00004449,24536.9503508559,0.0611068738784443,0.015529625829903,3.93485809302503,8.32458670598542e-05,0.00134350396991063,rpl-35,2.87176104593514
WBGene00011081,320.007219942714,-0.413410119911236,0.105100526552691,-3.93347334662475,8.37271269444923e-05,0.00134968128634522,R07B1.9,2.86976877367019
WBGene00010540,1116.59858177362,-0.244759873124516,0.0622660532388368,-3.93087180563187,8.46383946002015e-05,0.00136276766487892,K03H1.5,2.86557817972058
WBGene00004132,24472.4300920653,0.0655176089381383,0.0166688583009896,3.93053967794834,8.47554046307623e-05,0.00136304994630364,ifet-1,2.86548823000051
WBGene00016354,1928.20049701292,-0.164105310291447,0.0417552217446293,-3.93017456104289,8.48842132916593e-05,0.00136352109088196,rig-6,2.86533814002318
WBGene00014003,1701.34817153151,0.173426669911762,0.0441677471192213,3.92654552752339,8.6174587024524e-05,0.00138262785879394,ZK593.3,2.85929469669517
WBGene00019931,70.0622072618845,-0.87847307107905,0.223785738694722,-3.92550962453163,8.65463093311983e-05,0.00138696787187845,R07C12.1,2.85793359893213
WBGene00012747,1273.99671124396,0.205717808936358,0.0524196058903305,3.92444402132191,8.69302697186363e-05,0.00139149363981864,Y40H7A.10,2.85651877438059
WBGene00020696,20385.2724378509,0.0649645734858663,0.0165706345683103,3.92046383124666,8.83787002757355e-05,0.00141248335229676,pygl-1,2.85001666212676
WBGene00016716,2766.9698335898,-0.144905117648761,0.0369629915661503,-3.92027570034296,8.84477241476152e-05,0.00141248335229676,acs-17,2.85001666212676
WBGene00009122,26202.8642102394,0.0610644742580387,0.0155782618852122,3.91985156675307,8.86035225788981e-05,0.00141332417505944,tct-1,2.84975821232554
WBGene00004444,18574.9536614518,0.0781321886749572,0.0199618983941246,3.91406604383648,9.07547950985606e-05,0.00144354688774341,rpl-30,2.8405691052661
WBGene00008486,436.674481129435,0.332915350777736,0.0850589261370348,3.91393785340518,9.0803015163141e-05,0.00144354688774341,ugt-44,2.8405691052661
WBGene00018994,116.263050835161,-0.702668826471026,0.179531263105697,-3.91390788610082,9.08142911425206e-05,0.00144354688774341,F56H1.3,2.8405691052661
WBGene00001439,1284.84140601599,-0.202924174066611,0.0518909227649165,-3.91059097148698,9.20705745749483e-05,0.00146182040883655,fkh-7,2.83510597911696
WBGene00011235,955.70288006755,-0.24258032381535,0.0620876702669258,-3.90706114068146,9.34255193678738e-05,0.00148090833493544,suro-1,2.82947182254818
WBGene00012592,338.444713903968,0.386680855085086,0.0989818046400585,3.90658522029608,9.36096381237489e-05,0.00148090833493544,Y38E10A.14,2.82947182254818
WBGene00018151,2364.35880641242,0.148057900933559,0.0379017958691331,3.90635582136455,9.36985077604321e-05,0.00148090833493544,F37C12.3,2.82947182254818
WBGene00000223,7408.01659014041,0.0955590932007394,0.0244625719653725,3.90633876666796,9.37051179673791e-05,0.00148090833493544,atf-7,2.82947182254818
WBGene00219376,141.127169929929,-0.589830902783928,0.151006860054449,-3.90598746686906,9.38413757891061e-05,0.00148135314638517,C28G1.10,2.82934139573692
WBGene00045268,347.383568540197,0.384632351276719,0.0985156383920746,3.90427710315342,9.45074478789119e-05,0.00148835630385807,ttr-42,2.82729308876599
WBGene00020115,4479.43437503383,0.114723265948869,0.0293865675279515,3.90393555966507,9.46409898592775e-05,0.00148835630385807,mboa-6,2.82729308876599
WBGene00010665,11999.676240438,0.0791569414519486,0.0202762449198577,3.90392509879507,9.4645082823875e-05,0.00148835630385807,K08E3.5,2.82729308876599
WBGene00000210,2533.73843179286,0.142796611028561,0.0365794841665208,3.90373495641733,9.47195078794511e-05,0.00148835630385807,asg-2,2.82729308876599
WBGene00021335,144.389204674402,0.577669002598521,0.147994390991371,3.90331686713858,9.48833497491155e-05,0.00148922297624557,spp-23,2.82704027195694
WBGene00021398,3214.70525435637,-0.134449653780643,0.0344559789065296,-3.90207035317068,9.53734266154659e-05,0.00149520216417061,Y38C1AA.7,2.82530008302658
WBGene00006706,6114.44949358807,0.10070136845296,0.0258297274664443,3.89866167127711,9.67258106244785e-05,0.00151467092248755,ubc-9,2.81968171176345
WBGene00000683,1775.83734048121,-0.181881236650143,0.0466576613289452,-3.89820731407532,9.69074370514206e-05,0.00151578276538649,col-109,2.81936303521719
WBGene00000263,4530.53262163465,0.112849887005393,0.0289620918684059,3.89646878817127,9.76053794825538e-05,0.0015249588479703,F23H11.5,2.81674187588478
WBGene00021113,1892.99681204698,-0.162747553855899,0.0417777916885506,-3.89555185370175,9.7975397692511e-05,0.00152899646831752,gsp-3,2.81559351772174
WBGene00004420,34449.2959523391,0.0544389268304814,0.0139765997754186,3.89500505882884,9.81966803118932e-05,0.0015307063863863,rpl-9,2.81510810584069
WBGene00008032,1978.85184988493,0.161715360080911,0.0415580199185194,3.89131533210624,9.97022572907087e-05,0.00155240946522419,C39E9.8,2.80899371797911
WBGene00012834,689.246349337076,0.265128491880711,0.0681432132409545,3.89075418183196,9.9933132445767e-05,0.00155423811665369,Y43F8C.13,2.80848244446259
WBGene00011156,17716.6411301173,0.072730224941559,0.018723945544873,3.88434290023205,0.000102607012059158,0.00159401505582153,rbm-3.2,2.79750758091398
WBGene00009344,1637.46003444147,-0.174543138698289,0.0449754978089282,-3.88084951143419,0.000104092237691478,0.00161525689790332,F32H2.7,2.79175839564303
WBGene00018797,2375.40395648488,0.146472914802423,0.0377454466321315,3.88054528086404,0.000104222538241939,0.00161544934275005,ept-1,2.79170665603635
WBGene00008572,3190.0941379315,-0.130048579202911,0.0335233552275042,-3.87934257535812,0.000104739160113361,0.00162162256708844,F08B12.4,2.7900502204733
WBGene00004007,117.352313794449,0.645251713858421,0.166356924263999,3.87871870505638,0.00010500809446323,0.00162395136606679,pgp-13,2.78942698110783
WBGene00004015,7270.43914421738,0.0986645535842482,0.0254474153185698,3.87719351254701,0.000105668312020456,0.00163231929121115,phb-2,2.78719488672906
WBGene00003981,667.380162536212,-0.275555987137654,0.0711559488435102,-3.87256429878647,0.000107696251438994,0.00166177256443366,pes-8,2.77942841543181
WBGene00010904,2556.36189204513,0.145369214996472,0.037547212713976,3.87163798559039,0.000108106430254963,0.00166622531760798,ugt-62,2.77826627089004
WBGene00010241,964.685207129162,-0.235728425674729,0.0609118723320446,-3.86999145896746,0.000108839166252448,0.00167563399549556,F58D2.2,2.77582083719458
WBGene00019767,4124.31046046948,0.115131739062889,0.029771899964628,3.86712770094207,0.000110124767934689,0.00169352364785759,rpa-2,2.77120873461879
WBGene00023068,26309.9703600816,0.0810911631284628,0.0209717814738698,3.86667976821615,0.000110327145452357,0.00169473379707197,rpl-41.2,2.77089850958012
WBGene00020581,1423.80754442859,0.191306185311852,0.0495146560301064,3.86362747214748,0.000111715552665717,0.00171413942063344,T19D12.6,2.7659538573549
WBGene00012382,6556.9697422609,0.0928717744523272,0.0240399102442455,3.86323299499665,0.000111896187707341,0.00171499056372035,ttr-16,2.76573826520457
WBGene00003765,705.869336166959,0.263204244915393,0.068144091668785,3.86246611363901,0.000112248139084708,0.00171846257177505,nlp-27,2.7648599223854
WBGene00219609,293.211195912782,0.435240317976562,0.112705028127365,3.86176486717796,0.000112570881842701,0.00172148015960792,linc-7,2.76409797825844
WBGene00003778,229.561375972848,-0.460030286542011,0.119162029156454,-3.86054425053483,0.000113134749165918,0.00172817428436055,nnt-1,2.76241246155662
WBGene00003093,6294.45610919284,0.107854333246483,0.0279448489483276,3.85954253844475,0.000113599482101693,0.00173334087278106,lys-4,2.76111602204635
WBGene00004218,170.173480224426,-0.550458364334716,0.142727175645383,-3.85671727788107,0.000114919949740266,0.00175041705840068,ptr-3,2.75685846298081
WBGene00015629,507.1891031878,-0.310225067081001,0.0804399998036622,-3.85660203677521,0.000114974117104117,0.00175041705840068,C09B9.4,2.75685846298081
WBGene00010018,403.432237170148,-0.362697229439456,0.0941803748642456,-3.85109137612012,0.000117592609556052,0.00178829515664486,fbxa-69,2.74756079967703
WBGene00000789,3166.58848951436,-0.130600697721973,0.033923052106829,-3.84991000546446,0.000118161232506459,0.00179495034124557,cpz-2,2.74594756202792
WBGene00011176,5803.44865590023,-0.109846753733145,0.0285590580217495,-3.84630171098393,0.000119914089959433,0.00181956020002675,R09E10.6,2.74003357123634
WBGene00008211,1076.7800757284,0.212260363122332,0.0551925529146436,3.84581527603184,0.000120152259858682,0.00182115737232706,C49F5.7,2.73965252373822
WBGene00002238,14759.5601209144,0.0771865809884508,0.0200748087219792,3.84494726985578,0.000120578364358922,0.0018255964071226,kars-1,2.73859522764122
WBGene00012813,1054.82887838604,0.21240996744823,0.0552697766483824,3.84314864884561,0.000121465847008389,0.00183700335067213,Y43F8B.2,2.73589005154553
WBGene00018343,120.349257162959,0.625504183968989,0.163004805290769,3.83733585554863,0.00012437631599576,0.00187894628641003,F42A10.7,2.72608563493362
WBGene00012293,500.48609533998,0.318066857204253,0.0829860956636441,3.83277288394708,0.000126706923317941,0.00191204654548726,W06A7.4,2.71850153977842
WBGene00004904,2346.29499642905,-0.155948053722443,0.0407033728866497,-3.83133000198105,0.00012745242227891,0.00192118051712391,snf-5,2.71643182623279
WBGene00022821,1172.80488269858,0.203620536548993,0.0531547992964732,3.83070840721815,0.000127774856273497,0.00192392426446094,ZK813.2,2.71581202802278
WBGene00010539,4058.65253003361,0.114092076030334,0.0297874066677924,3.83021178388436,0.000128033017333595,0.00192569528375951,ttr-2,2.71541243322992
WBGene00000030,712.622482965778,-0.27479748376246,0.0718446749826236,-3.82488310830166,0.000130834147799836,0.00196566830389622,abu-7,2.70648976521243
WBGene00000214,56864.2145658073,0.0490721747268195,0.0128386016178781,3.82223673476131,0.000132246636086334,0.0019839422932863,asp-1,2.70247096427448
WBGene00001385,13488.4518325359,0.0729747564600872,0.0190930297819352,3.82206267384195,0.000132340042042306,0.0019839422932863,far-1,2.70247096427448
WBGene00016174,615.129740820914,-0.274681191608363,0.0718844278897475,-3.82115013879855,0.000132830751945375,0.0019891223641044,C27H5.4,2.70133849972085
WBGene00020812,1984.67217908529,-0.169806014914967,0.0445470267651173,-3.8118372256425,0.000137937704635372,0.00206334326300641,acdh-7,2.68542851568734
WBGene00004154,755.499049274052,-0.275657512794591,0.0723420130344834,-3.81047611521665,0.000138699412819791,0.00207228425640837,pqn-72,2.68355067241991
WBGene00021369,1131.3410507505,-0.207051133155872,0.0543408575583216,-3.8102294012135,0.000138837903034804,0.00207228425640837,siah-1,2.68355067241991
WBGene00000230,12704.2785646194,0.0767269682629028,0.0201545148156367,3.80693700467426,0.000140698565801171,0.0020957493915706,atp-3,2.67866065125183
WBGene00004855,4499.57658003104,-0.117829990135673,0.0309516375186952,-3.80690650258819,0.000140715913023278,0.0020957493915706,sma-1,2.67866065125183
WBGene00008629,268.515956727127,0.431920076587985,0.113468971221054,3.80650385686976,0.000140945095589764,0.00209688349595109,cpt-5,2.67842569851469
WBGene00016995,2708.10885544806,0.146186101470556,0.0384373806746844,3.8032274547479,0.000142823109018429,0.00212251869823266,acly-1,2.67314847516952
WBGene00010266,5701.41561771573,0.0978231034404216,0.0257316829599133,3.80165975124198,0.000143730019474624,0.00213368226093314,dct-18,2.67087025342023
WBGene00001558,9344.58810699378,0.0828637156681296,0.0218036784001999,3.80044661030084,0.000144435536006488,0.00214183518870228,gdi-1,2.66921395058677
WBGene00016314,622.776112933945,0.283624791735937,0.0746594545697224,3.79891325714237,0.000145331942213747,0.00215279813212191,C32D5.6,2.66699669206031
WBGene00011617,290.063089717776,-0.424993944535161,0.111895787677117,-3.79812281907795,0.000145796080220663,0.00215734113518739,T08G3.4,2.66608117552087
WBGene00010677,12566.1886370724,0.07360225854912,0.0193815605317862,3.79754036979688,0.000146138981920518,0.00216008234118117,gtbp-1,2.66552969346063
WBGene00007446,264.54774567387,-0.438821602790297,0.115651070589811,-3.79435832761724,0.000148025772048229,0.00218512853347446,mboa-4,2.66052301190321
WBGene00013544,1833.40741973765,-0.181843241362504,0.04792731642154,-3.79414611415168,0.000148152416260237,0.00218512853347446,Y75B8A.7,2.66052301190321
WBGene00015169,440.123609872308,-0.325730132742092,0.0859107492678617,-3.79149449304063,0.000149743469342796,0.00220622044831719,B0403.5,2.65635109447772
WBGene00009259,11149.5645012204,0.0748752679900324,0.0197779984567665,3.7857859152788,0.000153223547227703,0.00225506879067024,hpo-34,2.64684020546992
WBGene00001051,2817.67877471729,0.146703347848646,0.0387547157765837,3.78543217022601,0.000153441684062266,0.00225585617491542,cks-1,2.64668859282333
WBGene00021863,428.652218196156,-0.325571122371728,0.086023351940669,-3.78468305439059,0.000153904591584757,0.00226023656365954,Y54F10BM.9,2.64584610381043
WBGene00004110,5544.39187834971,0.11400678891846,0.0301320986132029,3.78356616915177,0.000154597199550546,0.00226797733216444,pqn-20,2.6443612904163
WBGene00018358,71.5752106339067,-0.823858687563179,0.21786914922637,-3.78143803511701,0.000155925036038514,0.00228501052812804,erp-44.3,2.64111179458871
WBGene00015814,3859.79637325029,0.117090289606583,0.0309971003793657,3.77745944535278,0.000158436293789876,0.00231933130075736,oatr-1,2.63463721090751
WBGene00043743,3493.82311502336,-0.148934479833864,0.0394589656100899,-3.77441419284899,0.000160384099456837,0.00234533930710521,Y59E9AL.2,2.62979431774911
WBGene00001520,3135.46629526885,0.124855050308229,0.0330821164406367,3.77409500181985,0.000160589560174513,0.00234584024894581,gas-1,2.62970156654428
WBGene00021595,2505.1764404647,-0.144778862831601,0.0383753859737241,-3.77270115095995,0.000161489676562539,0.00235647662221503,Y46E12BL.2,2.62773686436748
WBGene00019837,270.031203418612,0.408662103677429,0.108400118586011,3.76994148168918,0.000163285828797981,0.00238015151722334,R02F2.8,2.62339539546471
WBGene00004428,41355.3091653852,0.0545105589095689,0.0144714132703231,3.76677508210998,0.000165369856743763,0.00240796788214988,rpl-16,2.61834931006293
WBGene00015344,4422.93623246125,0.107786720364658,0.0286330304923105,3.76441887258858,0.000166936853463452,0.00242820463498537,nra-4,2.61471471623762
WBGene00013452,268.234326561993,-0.437468569240412,0.116243023104763,-3.76339635322584,0.000167621216864829,0.00243557360920667,Y67A10A.3,2.61339874041404
WBGene00012158,4118.29904257007,0.119534899091236,0.0317661249691064,3.76296760172945,0.000167908961158902,0.0024371701120755,ucr-2.1,2.61311415642984
WBGene00004000,1992.00237011896,0.158621761555458,0.0421773044905266,3.76083212219231,0.000169349060889646,0.00245547178022215,pgp-6,2.6098650526805
WBGene00001233,2429.37051824984,0.140758507080484,0.0374403613435571,3.75953922529934,0.000170226587538593,0.00246558636623024,eif-3.K,2.60807978010495
WBGene00014207,1734.42823000953,0.165294277721202,0.0439935786919006,3.75723645668391,0.00017180014568372,0.0024857503655315,ZK1058.9,2.6045424880499
WBGene00010147,80.8151749678817,-0.75664229787477,0.201511281309935,-3.75483840386591,0.000173453350241367,0.00250702300106245,F56D5.2,2.60084168152297
WBGene00019884,1944.15263594217,-0.157357785025716,0.0419224539237139,-3.7535442298311,0.000174351751296662,0.00251735268310523,R05D3.12,2.59905593518805
WBGene00044728,852.900233312763,-0.235718014329962,0.0628320873170786,-3.75155472936025,0.000175741379001359,0.00253474565797539,Y53F4B.45,2.59606561221999
WBGene00008949,41.9564145177482,-1.06421698734156,0.283724617666762,-3.75087997683549,0.000176215041174588,0.00253890483088771,F19B6.3,2.595353578053
WBGene00044272,326.093131690886,0.434584279616349,0.115929497696772,3.74869457946812,0.000177757398355651,0.00255783004599705,nspa-4,2.59212831542333
WBGene00013859,2706.20235097504,-0.147720263651748,0.0394079309378598,-3.74849072600841,0.000177901914598978,0.00255783004599705,ZC247.1,2.59212831542333
WBGene00006438,3058.16384598344,0.129688628017513,0.0346023081742558,3.74797621489313,0.00017826715441019,0.00256039470621428,nrfl-1,2.59169307940794
WBGene00006728,31007.0429625635,0.0602218821901277,0.0160690185177748,3.74770133742227,0.00017846257256753,0.00256051745478565,ubq-2,2.59167225927842
WBGene00014752,38.540928301746,-1.1305344477454,0.301690989759672,-3.74732586029827,0.000178729835372886,0.00256166966974821,F38E11.8,2.59147687375404
WBGene00015116,504.477053370351,0.317420802043985,0.0847167744600458,3.7468471157821,0.000179071149266297,0.00256387971499143,pacs-1,2.59110235370114
WBGene00013920,934.698616423939,0.2208183343777,0.0590011291659315,3.74261200589369,0.000182117313565811,0.0026047718480989,pssy-1,2.58423031054142
WBGene00012097,16698.0508526498,-0.0658521615757908,0.0176036650529373,-3.74082109479825,0.000183420052309539,0.00262066898513588,abcf-2,2.58158783102117
WBGene00004436,35650.1721794651,0.0678328876132117,0.0181571355756398,3.73588043833403,0.00018705953701132,0.00266988518346782,rpl-24.1,2.57350741476221
WBGene00019401,7772.25101494896,0.0951595766113369,0.0254822015880047,3.73435459580273,0.000188197182182349,0.00268332756530962,nuo-4,2.57132630790095
WBGene00002845,20885.1329370491,0.0737657415071641,0.0197704212499166,3.73111632649078,0.000190633168151344,0.00271523458420968,let-711,2.56619264333968
WBGene00009054,954.649630241859,-0.225186888060087,0.0604551931994452,-3.72485598246593,0.000195426758799766,0.00278062040402325,F22D6.9,2.55585829473534
WBGene00000685,515.998048617105,-0.29971593529129,0.0804771668545357,-3.72423566839814,0.000195907855957377,0.00278457411029873,col-111,2.55524121905076
WBGene00000535,1069.15455001694,0.206271924134803,0.0554085621479391,3.72274457481975,0.000197068860448705,0.00279632185753504,cpi-1,2.55341284261638
WBGene00012383,1396.89730008274,-0.181226569392779,0.0486821370867175,-3.72265024170899,0.000197142527687845,0.00279632185753504,ttr-17,2.55341284261638
WBGene00005023,7558.5532769952,0.0882877542853307,0.023722176222036,3.72173924765463,0.00019785527993667,0.00280352951984721,sqv-5,2.55229486662479
WBGene00017506,5117.33268369428,0.100970073701677,0.0271330481149368,3.72129490479517,0.000198203806980604,0.00280556669757049,F16B4.4,2.55197940222607
WBGene00022410,1599.72648015004,-0.172383561803399,0.0463522762159826,-3.71898806005042,0.000200022505467304,0.00282838841064293,Y97E10C.1,2.54846095095151
WBGene00017925,4089.87752157857,0.111666789558575,0.0300879784032722,3.71134238604848,0.000206163021539051,0.0029122120836372,F29B9.11,2.53577700044438
WBGene00010052,2995.17595941083,0.13105590035936,0.0353189102356319,3.71064394357056,0.000206732705570156,0.00291725183493541,F54D5.7,2.53502607831677
WBGene00018619,39.6342756118555,-1.08664028743075,0.293229411277542,-3.70576840398267,0.000210750812283106,0.00297089262335712,F48G7.8,2.52711304457002
WBGene00016800,508.554582773789,-0.299893809010122,0.0809348187986051,-3.7053744415783,0.000211078673273365,0.00297245630132749,C50C3.2,2.52688452131208
WBGene00018548,811.524490504191,-0.232924169290991,0.0628718680724986,-3.70474389312565,0.000211604421489098,0.00297680059881275,clec-79,2.5262502556239
WBGene00012121,3952.29712650729,0.112064445758672,0.0302542480715028,3.704089604006,0.00021215126450079,0.00298143243711777,T28C6.7,2.52557502784747
WBGene00019939,394.372644255557,-0.334404605692264,0.0902991682861469,-3.70329663095653,0.000212815795907573,0.00298770700361226,lips-17,2.52466199485984
WBGene00013690,1431.01189136698,0.179094169999582,0.0483829892457389,3.70159373762452,0.000214249475175823,0.00300475568972275,hprt-1,2.52219083378392
WBGene00019001,6453.15953588086,0.0993124773675229,0.0268421452231439,3.69987109979174,0.000215709001603296,0.00302213163595947,ipgm-1,2.5196866228806
WBGene00012324,313.038914829374,0.369035045518053,0.0997699870827695,3.69885830707686,0.000216571455524084,0.00303111550928601,rhy-1,2.51839751328937
WBGene00004430,40108.7278969624,0.0536667554029428,0.0145347093321215,3.69231707195823,0.000222220171792866,0.00310700081010801,rpl-18,2.50765863350866
WBGene00004438,5080.20250084943,0.100601463123902,0.0272593907989718,3.69052499616744,0.000223791695398483,0.0031257837006626,rpl-25.1,2.50504107777517
WBGene00018465,737.236354831273,-0.241729607240147,0.0656177109434733,-3.68390795357653,0.000229685211440473,0.00320483377510933,F45E1.4,2.49419449108273
WBGene00020388,99.7967816498198,-0.683457553115689,0.18569476554464,-3.68054291197234,0.000232737885995515,0.00324412463266586,T10B5.2,2.48890246943027
WBGene00000033,585.76723863217,-0.288213302191236,0.078315898966595,-3.68013782634572,0.000233107925535288,0.00324598048341922,abu-10,2.48865409571398
WBGene00019785,1160.83399275915,-0.194804122699231,0.0529534831135038,-3.67877826434336,0.000234353904738108,0.00326001746469194,M70.3,2.4867800733066
WBGene00008412,5480.89031744769,-0.102151444463305,0.0277770638098803,-3.67754652408472,0.000235488134087637,0.00327247303576958,D2030.2,2.48512392322327
WBGene00004426,23683.5834218405,0.0655287233456341,0.0178229215530913,3.67665442225259,0.000236312826665745,0.00328060623198991,rpl-14,2.48404589443464
WBGene00008735,595.585160491011,0.279501577379981,0.0761186117319339,3.67192163677786,0.00024073350545041,0.00333352074516991,F13D2.1,2.47709683782812
WBGene00009884,4774.48671664317,-0.107531821201597,0.0292854471197182,-3.6718517822866,0.000240799330621683,0.00333352074516991,F49C12.15,2.47709683782812
WBGene00022072,1573.56533282826,0.187100753335247,0.0509562302350291,3.67179346808562,0.000240854294097082,0.00333352074516991,cpg-9,2.47709683782812
WBGene00004471,53043.2563387362,0.0573831012578223,0.0156458425163044,3.66762615679046,0.000244812769484955,0.00338488856456392,rps-2,2.47045562434711
WBGene00019673,2399.42354561798,0.144987298609864,0.0395577322609409,3.66520754156132,0.000247138085290436,0.00341359480307415,K12C11.1,2.46678803132695
WBGene00011015,6016.41391246191,0.0921250042748387,0.025148203338004,3.663283735885,0.000249002455188064,0.00343588282073198,R04F11.2,2.46396165600997
WBGene00007352,21835.9084259001,0.0666741701655823,0.0182093093918481,3.6615430454178,0.000250700727464417,0.00345583638603365,cdc-48.1,2.46144682705101
WBGene00000475,16810.8851419287,0.0638870000949055,0.0174520675714677,3.6607123960117,0.000251514958376129,0.00346357583886404,cey-4,2.46047529855996
WBGene00008480,10668.5441768447,0.074556020153235,0.0203739291003694,3.65938350849975,0.000252822738930488,0.00347808952693328,eif-2A,2.45865924333598
WBGene00011748,2978.75433684124,-0.126774200192997,0.0346903822216071,-3.65444806526332,0.000257735825786073,0.00354212265287941,T13F2.9,2.45073640459528
WBGene00000179,788.665975318992,0.234305334211309,0.0641534946586342,3.65226143108907,0.000259941050429867,0.00356884997293591,aqp-11,2.44747170850149
WBGene00007149,125.185009036548,-0.584651232026192,0.160113775433148,-3.65147365018759,0.000260739854730617,0.00357623372324216,B0334.13,2.44657410581645
WBGene00009643,474.691613517929,-0.340253200211652,0.0931942316324585,-3.65101137969086,0.000261209664701272,0.00357909482573683,F42G4.6,2.44622679511413
WBGene00021469,2836.89530513359,-0.137505187734527,0.0377100694551095,-3.64637853288006,0.00026596210881947,0.00364057224280158,Y39G10AR.11,2.43883034647235
WBGene00008541,2226.18466995356,-0.14255009194945,0.0391022645937982,-3.64557125860325,0.000266798470601095,0.00364837589239143,F07A5.2,2.43790042265136
WBGene00019719,5242.67054172133,-0.106453031830638,0.0292144803735498,-3.64384478072108,0.000268595438249703,0.00366928683439425,M01H9.3,2.43541833737854
WBGene00006529,31106.3385528043,0.0555204155471231,0.015238787888213,3.64336166067822,0.000269100311288567,0.00366964077440638,tba-2,2.43537644728165
WBGene00021486,10961.6783603062,0.075185653265551,0.0206366477702829,3.64330748397128,0.000269156982796556,0.00366964077440638,lbp-9,2.43537644728165
WBGene00013246,819.736310014517,-0.228413246511694,0.0627129643197971,-3.64220140108396,0.000270316448653747,0.00368178526784656,Y57A10A.1,2.43394154437866
WBGene00019698,2277.39826787433,-0.148271136311824,0.0407286389141027,-3.64046381772122,0.000272147351416632,0.00370304171709105,riok-1,2.43144139532285
WBGene00010657,1124.30211886413,0.197447025772981,0.0542834953576228,3.63733072957422,0.000275478114379628,0.00374464397145799,K08D8.3,2.42658946730534
WBGene00016714,250.880805174385,0.41397763987261,0.113894175831389,3.63475688594885,0.000278242892454119,0.00377588038968336,C46F2.1,2.42298177150407
WBGene00007165,312.205166234519,-0.374176631556402,0.102946272209644,-3.63467878462285,0.000278327192641964,0.00377588038968336,B0391.10,2.42298177150407
WBGene00013082,382.051653686608,-0.339121730242909,0.0933275117533569,-3.63367375677099,0.000279414126883864,0.00378687672261396,grdn-1,2.42171883260295
WBGene00004993,1318.74875917932,-0.190838116740746,0.0525423793858473,-3.63207983672225,0.000281146105959243,0.00380658492475647,spp-8,2.41946447667017
WBGene00002186,1019.25501403465,-0.210702101059181,0.0580793653919072,-3.62783063550037,0.000285812639886577,0.00386594747455665,kel-10,2.41274405089339
WBGene00255598,142.63325513528,-0.537167385424469,0.14812472279289,-3.62645327056946,0.000287340789677992,0.00388278451693082,BE0003N10.6,2.41085671084582
WBGene00012003,49.8865376558634,-0.957177517669349,0.264042948551611,-3.62508267279955,0.000288869027250241,0.00389958956786483,T24H10.5,2.40898110009953
WBGene00012343,1879.9656598882,0.15817955819971,0.0436422533155831,3.62445900893091,0.000289566939829184,0.00390516359206642,W08E3.2,2.40836076828
WBGene00004482,23818.7667387584,0.070002803629399,0.0193365675950713,3.62022904454056,0.000294342343046356,0.00396566252155474,rps-13,2.40168424708047
WBGene00000830,1598.29292880928,-0.174666136118452,0.0482582276192731,-3.61940636312749,0.000295279633469745,0.00397438265010064,ctl-1,2.40073032171866
WBGene00006394,807.922613312428,0.227615714036955,0.0629713003244945,3.61459447183143,0.000300818111730641,0.00404495561033684,taf-11.2,2.39308624000759
WBGene00006916,4332.68736599182,0.114825693608979,0.0318272510015051,3.60777918279995,0.000308829151434607,0.00414860493427155,vha-7,2.38209792044579
WBGene00019213,208.582130721992,0.452279291584213,0.125398157034514,3.60674592258743,0.00031006099509362,0.00416107321721135,H20E11.1,2.38079464240193
WBGene00019586,789.051385411633,-0.248697243451272,0.0689798115136593,-3.60536275750804,0.000311717194296511,0.00417920645425714,K09F6.3,2.37890617402748
WBGene00016664,276.474430301551,0.391063387731667,0.108508784042745,3.60397908041819,0.000313382290962658,0.00419742341228773,C45E5.1,2.37701721941249
WBGene00016512,534.559325472223,-0.280237025791739,0.0779742077598416,-3.59397079935536,0.000325676352676458,0.0043578294769266,C38C3.3,2.36072976782054
WBGene00001522,304.450615148878,-0.367650436757469,0.102398607941915,-3.59038510529379,0.000330189754436175,0.00441391221003363,gbh-1,2.35517630893538
WBGene00013986,535.462289906154,0.27857958682335,0.0776100748489399,3.58947710546056,0.000331341928421715,0.00442499717664166,ZK512.7,2.35408700206657
WBGene00004481,30916.1476123609,0.05723977308685,0.0159508104635167,3.5885181645015,0.000332562826354506,0.00443624543505185,rps-12,2.35298443453819
WBGene00020930,2020.2759054335,-0.161523449459164,0.0450138272213121,-3.58830740307923,0.000332831725823478,0.00443624543505185,hlh-30,2.35298443453819
WBGene00008920,65603.0252802383,0.0444632928167014,0.012399139418275,3.58599829526613,0.000335791150854216,0.0044713414470403,eef-1G,2.3495621646425
WBGene00008499,554.873947241357,-0.280915846327851,0.0783496860321262,-3.5854112575852,0.000336547432409825,0.0044770610862907,cyp-37A1,2.3490069799391
WBGene00004417,47362.482827053,0.0650063068652102,0.0181607399377776,3.57949660024509,0.000344256726799345,0.00457517523821981,rpl-6,2.33959226694521
